N_opt,avg_expH,std_expH,avg_expH_enhanced,std_expH_enhanced,avg_expH_enhanced_SDPvalue,std_expH_enhanced_SDPvalue,N,N_meas,Initial_state
9,-1.7341616161616158,0.11116035525836172,-1.6411313131313134,0.10026812352001548,-2.7816869098784576,0.019085158876899627,3,100,HF
10,-1.8047070707070711,0.11206394974188559,-1.6164646464646462,0.09483974852462583,-2.7931587005695904,0.010816981517476325,3,100,HF
11,-1.8176767676767673,0.08575997307805514,-1.527131313131313,0.08853014849837065,-2.7818426700697767,0.016002629678952104,3,100,HF
12,-1.7029090909090905,0.09483302824758624,-1.6076161616161613,0.0945235976203356,-2.808293674549824,0.006947193418997931,3,100,HF
13,-1.6430505050505047,0.11728609147875035,-1.6841010101010099,0.11268705632863905,-2.8043506711127106,0.006393591886463569,3,100,HF
14,-1.4961818181818183,0.1015630131506583,-1.5811919191919193,0.1085466102993964,-2.7942498550444936,0.00813889830948747,3,100,HF
15,-1.5884848484848482,0.10367929880311735,-1.4478989898989898,0.10452619386331187,-2.8077002630123706,0.004699938311026097,3,100,HF
16,-1.5825656565656565,0.10615558156401465,-1.485555555555556,0.10605382662315463,-2.7958494525800597,0.008399893713993955,3,100,HF
17,-1.5325050505050504,0.11149592020529848,-1.5955757575757576,0.11473546277290418,-2.8064389151558777,0.008593378819979704,3,100,HF
18,-1.4459393939393939,0.09805204559072729,-1.4972525252525253,0.11360453350843897,-2.786006331526934,0.01609634669720457,3,100,HF
19,-1.5541212121212125,0.12147976878080753,-1.5508484848484843,0.10999585233018512,-2.797480586753975,0.011014330280722916,3,100,HF
20,-1.7013333333333336,0.10403313670803609,-1.54529292929293,0.08247722777048226,-2.794533735213546,0.01331203347808884,3,100,HF
0,-1.9999999915747788,1.570092458683775e-16,-1.9999999915747788,1.570092458683775e-16,-1.9999999915747788,1.570092458683775e-16,3,250,HF
1,-1.9541193212917347,0.05430028679641668,-1.9521262543331508,0.03537355470089596,-2.7044837870335026,0.010578550598116437,3,250,HF
2,-2.066758255792738,0.040312937368065536,-2.261425287356322,0.04084513710129032,-2.80461789012141,0.005677386021671211,3,250,HF
3,-2.190121875570151,0.07533786495191902,-2.335029009304871,0.05382273420521749,-2.7978186210066607,0.008146555433906686,3,250,HF
4,-2.2418018609742756,0.061418716437688585,-2.310058018609743,0.061372658322143746,-2.8081068130662135,0.005517991265304034,3,250,HF
5,-2.1100054734537492,0.07720896466362209,-2.2804148877941977,0.06302126166966421,-2.8042440207973924,0.009297574680986872,3,250,HF
6,-2.1496296296296293,0.07751013336696547,-2.2524156175880314,0.057090941798252526,-2.804626723765205,0.008308672209559439,3,250,HF
7,-2.1902849844918806,0.07496149691908334,-2.2843440977923732,0.04635581173435674,-2.816327931211658,0.0035820687696157465,3,250,HF
8,-2.207014413428206,0.0709438914867394,-2.3291647509578546,0.05442246916458682,-2.8120853683293308,0.010089145047142966,3,250,HF
9,-2.1721247947454843,0.10408815984067678,-2.1633322386425835,0.06309505035531844,-2.809027448791679,0.00756398444818825,3,250,HF
10,-2.134766648421821,0.08951411113660887,-2.203074256522532,0.06724794887597643,-2.8149605637353052,0.005044730031790592,3,250,HF
11,-2.1493906221492423,0.08460014622916565,-2.1837343550447,0.06912949466216266,-2.792499616001521,0.010607217970310591,3,250,HF
12,-2.1306889253785806,0.0846712732371996,-2.1536223316912975,0.052804308002446496,-2.8083311808904217,0.004644686154270399,3,250,HF
13,-2.1492402846195957,0.07199772953150232,-2.2153238460135007,0.06565239756494945,-2.802629903427244,0.006467302805304734,3,250,HF
14,-2.0348549534756426,0.0880238093244698,-2.2218726509760987,0.059863254974089154,-2.8128061696532556,0.004790293200078551,3,250,HF
15,-1.9997405582922827,0.08976324766858267,-2.113759897828863,0.054881737081359384,-2.807510880716594,0.005321060287375427,3,250,HF
16,-2.1597172048896196,0.06709852545388854,-2.1713942711184084,0.05768664160169662,-2.812550933593087,0.004116820154163914,3,250,HF
17,-2.006618865170589,0.09243586234348004,-2.1002919175332964,0.05611027596293989,-2.8148298704456964,0.004362213518700889,3,250,HF
18,-2.0465557380040136,0.08674453829539647,-2.076105455208903,0.07562767683753867,-2.804356056174981,0.008432492166053225,3,250,HF
19,-2.064264915161467,0.07259918245351517,-2.142033570516329,0.07272226070982832,-2.7964495241538696,0.010047784966090444,3,250,HF
20,-2.0183160007297936,0.07833519784370399,-2.1572118226600985,0.07049306118396023,-2.798704412202229,0.007672240849202539,3,250,HF
0,-1.9999999999999998,9.42055475210265e-17,-1.9999999999999998,9.42055475210265e-17,-1.9999999999999998,9.42055475210265e-17,3,500,HF
1,-2.009035973772816,0.025806454502305353,-1.974220931115668,0.026269487573383817,-2.5821121603005195,0.010957906105421935,3,500,HF
2,-2.130820561504772,0.03752416901604118,-2.208789448368396,0.03386362921649138,-2.7088803985163703,0.014535826590428598,3,500,HF
3,-2.3260065821118454,0.04163894763759321,-2.5015031011873115,0.040383146920173286,-2.8069653033199904,0.005813883344097206,3,500,HF
4,-2.461075694286221,0.0350219680462205,-2.5295998835472515,0.030544077075277398,-2.821937691511768,0.0025259124672656827,3,500,HF
5,-2.4794787473734843,0.038050965127989556,-2.447208501050606,0.03883770810047289,-2.812056323175566,0.004862218866360526,3,500,HF
6,-2.492450621503253,0.04053803930507651,-2.4259314700893646,0.04240778674686485,-2.817191573415468,0.0038038828513076058,3,500,HF
7,-2.4675629984051044,0.04147649163511476,-2.4790438976228453,0.03738994513763255,-2.8153658973665356,0.004744634716412969,3,500,HF
8,-2.523905977063871,0.047757366225387114,-2.452701577175262,0.03961158909734563,-2.8189132032776585,0.0032872560090150982,3,500,HF
9,-2.5158473709526334,0.0397962269555892,-2.419450899977216,0.04829947457566969,-2.8135866662943103,0.004307974902942922,3,500,HF
10,-2.477847269689376,0.057189727424836065,-2.465675527201843,0.041594914569963476,-2.8187483212782443,0.004177224201482879,3,500,HF
11,-2.3742161211108574,0.08618455929450368,-2.3978550922761444,0.042399374190049625,-2.8168355484953254,0.0036707514016732445,3,500,HF
12,-2.4391656920077973,0.04892560639278721,-2.3970830611883245,0.048702591178465295,-2.80919133997087,0.005235985537818929,3,500,HF
13,-2.40791759702286,0.05483604280307248,-2.373981747297537,0.03611047958197556,-2.813547934048768,0.005066501276431389,3,500,HF
14,-2.460649983544721,0.05260735133602555,-2.4543571555150496,0.035697409769160575,-2.8125260786723567,0.00532247775088608,3,500,HF
15,-2.4968989392673606,0.04720688443323273,-2.409883370041264,0.03723110534656465,-2.820182924585006,0.00229262866077286,3,500,HF
16,-2.424458368142578,0.06368595475851617,-2.4689783549783546,0.03823738425940679,-2.811322489098612,0.003850121371051643,3,500,HF
17,-2.531556137819296,0.05336916994617249,-2.4319865319865315,0.04420567976893974,-2.811044925658495,0.004709953151056403,3,500,HF
18,-2.4608642819169133,0.06390581312476899,-2.4104705703653075,0.04497768398190246,-2.820524696578519,0.0023442877263197145,3,500,HF
19,-2.413689628110681,0.07515255355262589,-2.4910167337535754,0.04546999846144209,-2.8193827118655603,0.003525975074093715,3,500,HF
20,-2.521732285258601,0.03604479749145831,-2.46850621503253,0.040800893280801664,-2.822536097153838,0.0017361928495628366,3,500,HF
0,-1.9999999999999998,1.570092458683775e-16,-1.9999999999999998,1.570092458683775e-16,-1.9999999999999998,1.570092458683775e-16,3,1000,HF
1,-2.0368758043758044,0.021955166107892884,-2.011534749034749,0.020163064674617943,-2.465972023740606,0.01555981178087465,3,1000,HF
2,-2.2569851994851993,0.028430987260950506,-2.334681467181467,0.021798813388358672,-2.6856365586435698,0.0063947375265006635,3,1000,HF
3,-2.4516409266409274,0.035829940450335586,-2.565987773487773,0.02779140775314265,-2.7969027306754772,0.006331369288640101,3,1000,HF
4,-2.6524163449163463,0.02434358600553195,-2.5734942084942087,0.027377091997238187,-2.8125807793738304,0.0034895509021347425,3,1000,HF
5,-2.7459298584298586,0.02411730623204251,-2.6282207207207207,0.029216652898907153,-2.820925482363888,0.002479872027393611,3,1000,HF
6,-2.711698841698841,0.024444826845117625,-2.6079826254826255,0.0266779078134321,-2.8198586594481263,0.0028651133894825255,3,1000,HF
7,-2.666969111969112,0.02174138593638792,-2.6760842985842985,0.02647257127670478,-2.820241689718259,0.0030837078273073335,3,1000,HF
8,-2.646959459459459,0.022713245717197142,-2.6341698841698844,0.02610898452439867,-2.8248026041504617,0.0011434857696313073,3,1000,HF
9,-2.6027541827541825,0.030180189455369263,-2.617747747747748,0.030131185598956597,-2.822462765111051,0.0014603065801574086,3,1000,HF
10,-2.65952380952381,0.02184379782469911,-2.5801480051480046,0.026172510906168935,-2.8223379915662434,0.001837672649870976,3,1000,HF
11,-2.647425997425998,0.022063760812731648,-2.5759105534105537,0.03085678318405543,-2.817662031398446,0.003743524387886136,3,1000,HF
12,-2.660196267696267,0.027906521581803508,-2.6234266409266405,0.02587386547561937,-2.822474213581216,0.0017393156868991393,3,1000,HF
13,-2.645415057915058,0.027507498862013438,-2.6159427284427283,0.030440946470668136,-2.816228567931603,0.0033243189521348863,3,1000,HF
14,-2.6777348777348777,0.020332817027382315,-2.5421106821106814,0.03412968310436504,-2.8154766914308884,0.004734850293283761,3,1000,HF
15,-2.637644787644788,0.023421551186012884,-2.615234877734878,0.028495854710368834,-2.8232130514562535,0.0015696906976193665,3,1000,HF
16,-2.6179536679536684,0.021575580499800164,-2.6006628056628056,0.02569225016039025,-2.821376737005567,0.0020908090750759037,3,1000,HF
17,-2.6563063063063073,0.03008292141515169,-2.58789897039897,0.025883729285492863,-2.8225640298793038,0.001799869169338642,3,1000,HF
18,-2.6636132561132553,0.027128622362212102,-2.6324806949806954,0.022815080160945595,-2.8211356865878874,0.002235990894721507,3,1000,HF
19,-2.6327992277992274,0.031791533118519184,-2.605678893178893,0.024259500697766594,-2.8227863428945126,0.0015376586941616682,3,1000,HF
20,-2.626003861003862,0.022705645305376977,-2.586747104247104,0.02963989715403847,-2.819712832952967,0.0019339439817270363,3,1000,HF
0,-2.0,0.0,-2.0,0.0,-2.0,0.0,3,2000,HF
1,-1.9802432677712956,0.014087625588123587,-2.0000978669252207,0.012759835629565551,-2.2946842636377545,0.008617135264689367,3,2000,HF
2,-2.2920439441683835,0.021239067012763246,-2.3476838377454965,0.016319285596259784,-2.6215712302000025,0.005367113661814963,3,2000,HF
3,-2.499585778924344,0.027929875642485665,-2.647791782814204,0.025282771481843182,-2.7856530296919186,0.009043065057473479,3,2000,HF
4,-2.6711814368821094,0.025712681390430387,-2.6772847086356046,0.01753269782814737,-2.8162234709572105,0.003090395453378571,3,2000,HF
5,-2.7154227770371273,0.020016131363807064,-2.7034388616675615,0.015548239991723464,-2.8203521451744704,0.002359685919866921,3,2000,HF
6,-2.762904308857224,0.016289260490962017,-2.7219637157977963,0.018218265285691485,-2.824019597022277,0.0014342365202670878,3,2000,HF
7,-2.737978672137865,0.01553607326645985,-2.739413404435825,0.016571058888986825,-2.8231674472464463,0.0015879262418297794,3,2000,HF
8,-2.726382848255045,0.017949524524747545,-2.7221668152778022,0.015106264077288569,-2.823889023929651,0.001384960294459647,3,2000,HF
9,-2.746311630336294,0.017216525057302836,-2.72733445729522,0.013827207880322113,-2.8235480048300716,0.001421948102111782,3,2000,HF
10,-2.7503906597180143,0.01597742082945836,-2.704849332837002,0.015647382463698657,-2.825376579285256,0.0009991033770648788,3,2000,HF
11,-2.7571602215604463,0.014194906495968992,-2.716438909280837,0.014877995805470287,-2.8253948531077286,0.0008359947334832451,3,2000,HF
12,-2.763164515412273,0.013675004779072457,-2.6914722169318583,0.01550038102300151,-2.824598428089946,0.0010812152445418527,3,2000,HF
13,-2.750610171350082,0.016507291941682465,-2.6973050452758973,0.014517615916012052,-2.8253431999361975,0.0007685037881123988,3,2000,HF
14,-2.753937884873983,0.016676224689099663,-2.6962552374603943,0.01866018870353447,-2.821063989062661,0.0023227233791142054,3,2000,HF
15,-2.7405215313006788,0.014518081537991077,-2.6585316137726447,0.01683167705609787,-2.822517679444466,0.00144077335894134,3,2000,HF
16,-2.7543917620375025,0.011930076183907536,-2.686228905875767,0.018325227125595367,-2.8204275812585435,0.002489407258496479,3,2000,HF
17,-2.723582747545751,0.018447449026906537,-2.6940520701675403,0.01627622966089459,-2.821044272723759,0.0027711954671592876,3,2000,HF
18,-2.739614592170646,0.014883212893365904,-2.6947030879373925,0.020009993173969485,-2.8227771405874464,0.0014839343759174596,3,2000,HF
19,-2.7355300006925565,0.014726223504670467,-2.6856681946199887,0.017849762652733973,-2.820663477616895,0.002257391119155019,3,2000,HF
20,-2.732613117601906,0.018010756143791332,-2.702840463782168,0.017458558583103176,-2.823041531945289,0.0019723115391942184,3,2000,HF
0,-2.0,0.0,-2.0,0.0,-2.0,0.0,3,4000,HF
1,-2.0077468285507054,0.012184315757264585,-2.0083321234032034,0.012476925685922567,-2.356137450657775,0.009744677079473432,3,4000,HF
2,-2.237319487744709,0.013201073804748506,-2.2272633901599495,0.011774377872571339,-2.512942936010586,0.005526988215170778,3,4000,HF
3,-2.512946018863033,0.025817596882931202,-2.3670809485355764,0.020550330907709895,-2.6154880980089583,0.014405693097910817,3,4000,HF
4,-2.6350782640351853,0.015246360632352159,-2.558934439812288,0.013798044989863562,-2.7583578953891026,0.0066609394754282,3,4000,HF
5,-2.712882582385883,0.01294529145459971,-2.6536857228064967,0.011961830519104027,-2.8099165845308764,0.0021114803471460955,3,4000,HF
6,-2.7455136569531686,0.013557681362033065,-2.703793845440139,0.01254556856235876,-2.8169693323864147,0.002796050236008035,3,4000,HF
7,-2.767231005480212,0.00941560418235076,-2.6883530748968347,0.012589767146546145,-2.818759763788657,0.002052015914109144,3,4000,HF
8,-2.777809414473714,0.01134342312039396,-2.711600438852719,0.00964940100038676,-2.81955483692204,0.0017205902052168517,3,4000,HF
9,-2.764927002379009,0.012726977311606056,-2.7085496386738193,0.012620425912173532,-2.8229641484507977,0.0010181828734276616,3,4000,HF
10,-2.755879881998187,0.019178557729907456,-2.7355482607556367,0.011570805225937958,-2.8224280736688208,0.0015208866684732658,3,4000,HF
11,-2.7903214891215087,0.012064272944027262,-2.713279451770004,0.012524562405551222,-2.8205671485458947,0.0013281330403180228,3,4000,HF
12,-2.8004594349384804,0.010882152111806912,-2.7124631784502804,0.012336449912166564,-2.822769861049777,0.001151832917456274,3,4000,HF
13,-2.754630085923077,0.011596975402719222,-2.7270597830157466,0.0101101640777501,-2.823668475983024,0.0011016030135530082,3,4000,HF
14,-2.788556407871569,0.009632484325783544,-2.741115909682041,0.010590085048676036,-2.825438942456827,0.0006651212411211651,3,4000,HF
15,-2.76910754115833,0.011050996254288811,-2.7393388310654494,0.011357292000810952,-2.825695691963223,0.0006722184640831254,3,4000,HF
16,-2.771623781387071,0.012330742957357173,-2.761278845328929,0.010375376080021106,-2.8251977887686057,0.0007689161483147882,3,4000,HF
17,-2.769661249479981,0.01215020591734139,-2.7628684617504082,0.011053548346966929,-2.8253223645593937,0.0007825292927231378,3,4000,HF
18,-2.755298453893001,0.013682789889797518,-2.7569897181910066,0.010207973398190953,-2.8263055863454487,0.0006886431670235183,3,4000,HF
19,-2.743744680660369,0.01338689652419023,-2.7526225843922223,0.010248268410556536,-2.825405932623211,0.0014543893943043684,3,4000,HF
20,-2.7675962582222473,0.01004136162272155,-2.775901939022713,0.009970222197944993,-2.82666815243186,0.00037470306851981536,3,4000,HF
0,-1.9999999997245554,2.51214793389404e-16,-1.9999999997245554,2.51214793389404e-16,-1.9999999997245554,2.51214793389404e-16,3,8000,HF
1,-2.010876696876785,0.008297606282381811,-2.007405828217324,0.0064769634207872285,-2.239917088817923,0.006797339500887659,3,8000,HF
2,-2.260591265501319,0.025581582457011615,-2.3361266293116234,0.01604919917080665,-2.523283599137046,0.013908458447750455,3,8000,HF
3,-2.5214687761396597,0.023704482143036103,-2.639579296323908,0.013089642036090709,-2.76601130641498,0.008519322898454869,3,8000,HF
4,-2.6546441952066417,0.03138734040602962,-2.6531858824676373,0.02030779757275829,-2.772847575116776,0.010333184112514368,3,8000,HF
5,-2.766653426446136,0.008751392834155528,-2.6941385490108534,0.014175031111264074,-2.797099280557627,0.007781806963300508,3,8000,HF
6,-2.781163933924883,0.010925635539610042,-2.6988408156347936,0.01625356890216316,-2.7977808266862474,0.008366980373583343,3,8000,HF
7,-2.7783723537224967,0.008919686640119415,-2.7040830051627482,0.013724842273450019,-2.804147399472833,0.007774844451788273,3,8000,HF
8,-2.7883573955151117,0.009998239307816601,-2.7116976753409254,0.01345417537821671,-2.8015581489618455,0.007618084619007407,3,8000,HF
9,-2.777630071769621,0.017673046873649734,-2.6987170173099577,0.017331810557312154,-2.797631936259141,0.009432755862904235,3,8000,HF
10,-2.758627241646588,0.026572866593335208,-2.699929752377332,0.016233005579543894,-2.7985655275688406,0.01006859572314163,3,8000,HF
11,-2.744892356852928,0.028791446721154693,-2.7003863983060357,0.02121866270312105,-2.792758384229815,0.013221576949465364,3,8000,HF
12,-2.782966511082056,0.016871872079736283,-2.678911436129225,0.026402213916841628,-2.780732854788845,0.019184590577207936,3,8000,HF
13,-2.7770658918642055,0.015222876336556987,-2.671173951533472,0.0403819965976926,-2.7541644428981598,0.0339174238945014,3,8000,HF
14,-2.7780240851025,0.018931911017262295,-2.6830178037131356,0.03089803535304479,-2.7767724983525826,0.022139441300627966,3,8000,HF
15,-2.732479660873538,0.03049658379532638,-2.6987450291283195,0.021805054466580726,-2.7891597141898705,0.016649466767879782,3,8000,HF
16,-2.803182521206909,0.009410809188886453,-2.699861506514371,0.026633740759069605,-2.78520398455143,0.019780760907852152,3,8000,HF
17,-2.7725476817019774,0.014459870393105978,-2.7099640080752176,0.017909914607625702,-2.794363268317611,0.009319227038128961,3,8000,HF
18,-2.7591182422441096,0.026674667416604885,-2.708462161677915,0.017197796670203012,-2.7961581096790824,0.008180351677117016,3,8000,HF
19,-2.7430912774491474,0.05202171779670934,-2.695608624853545,0.021981977782227925,-2.785815354389211,0.012928264983337538,3,8000,HF
20,-2.771161060557032,0.013606896154673651,-2.6931391110742315,0.029528399997695375,-2.7695024687327088,0.020780321252117644,3,8000,HF
