N_opt,avg_expH,std_expH,avg_expH_enhanced,std_expH_enhanced,avg_expH_enhanced_SDPvalue,std_expH_enhanced_SDPvalue,N,N_meas,Initial_state
3,-5.929157218591662,0.034213231709823086,-6.03354578088607,0.030424544126273666,-6.573607062334417,0.016792520262042757,6,4000,HF
4,-6.173291564333548,0.03133536082089512,-6.116022180206541,0.027315833602642763,-6.763381160041014,0.014125443980038043,6,4000,HF
5,-6.262980811518208,0.02700199326970252,-6.286116731491773,0.030174500288386218,-6.8248781610657145,0.01198257011884876,6,4000,HF
6,-6.300363308527826,0.030315741905082745,-6.307323501142565,0.02380670823365779,-6.867080599267711,0.010934212580821138,6,4000,HF
7,-6.282199643041962,0.03880912488616252,-6.366381665502241,0.02314344472635931,-6.89938891723218,0.012169768047731108,6,4000,HF
8,-6.321608339888188,0.03796099948354567,-6.328054242601582,0.02981931023130599,-6.930633071805061,0.00648188632873316,6,4000,HF
9,-6.322655573828557,0.02879714450132272,-6.298103041947934,0.02117056305713058,-6.924894798836971,0.008429564259884833,6,4000,HF
10,-6.289539530161939,0.022769284040414294,-6.307080103103379,0.021292609117183357,-6.929580964173377,0.008049444574835125,6,4000,HF
1,-5.015791092082061,0.01928164351528885,-5.016077455448315,0.018224381802902017,-5.644820724862286,0.034941274734174896,6,8000,HF
2,-5.900543319089297,0.05469459381025179,-6.034509938603797,0.022720513377870448,-6.501589599862147,0.018784425051555774,6,8000,HF
3,-6.14248521811852,0.034268925216013185,-6.235177710494172,0.013843156332014713,-6.711079760816237,0.014667916495730621,6,8000,HF
4,-6.27949086334907,0.028025290599287562,-6.292758325900503,0.02248079560250271,-6.803734418592166,0.007512998631692788,6,8000,HF
5,-6.358352753178858,0.02277915327221739,-6.322091411068119,0.014271268843418733,-6.836982160909446,0.008803304747855097,6,8000,HF
6,-6.354320259038945,0.019493160322982563,-6.375487921112524,0.014601147331171477,-6.862270941067806,0.009863484247434228,6,8000,HF
7,-6.354626440019121,0.01912595553318729,-6.33991804562269,0.01707753191447437,-6.8802096725155115,0.007452245161591808,6,8000,HF
8,-6.365057518067681,0.016795040837930274,-6.375808051136786,0.012246768821826704,-6.881972204011249,0.005663353409840371,6,8000,HF
9,-6.404472984768287,0.021111694836671004,-6.368683148221063,0.018852863323815548,-6.878325892336623,0.006404536223833938,6,8000,HF
10,-6.377308820531153,0.024155012478149357,-6.384981541249775,0.015557018677879475,-6.873109184987296,0.00494638831395053,6,8000,HF
1,-5.019803270695207,0.008326619517955085,-5.000332823412606,0.010379291864143433,-5.5367327611410575,0.0383486614598181,6,16000,HF
2,-6.152399035176197,0.011188437123720052,-6.1233537511594,0.008966975860350447,-6.423114911863861,0.011012249160339988,6,16000,HF
3,-6.308820732133289,0.0161840206957768,-6.338289434987163,0.010901357531742147,-6.739363390745754,0.004583858731339271,6,16000,HF
4,-6.408388671540608,0.013934919428096562,-6.394221583251974,0.017569878769168556,-6.8054333703149315,0.007969972624708842,6,16000,HF
5,-6.404917455848928,0.01184711885523165,-6.407399611519675,0.011928822749042344,-6.825594101421991,0.005330822714049674,6,16000,HF
6,-6.407183051298714,0.013179575517580571,-6.426453145358152,0.011371767146738161,-6.838403090546706,0.004934457565675297,6,16000,HF
7,-6.421299349774788,0.015425702070847291,-6.4453701133987344,0.01310308719116284,-6.838510603377834,0.005961919636501866,6,16000,HF
8,-6.393116060244129,0.013342470068584269,-6.429385294352399,0.012629480353095166,-6.830906361360643,0.005240412070711227,6,16000,HF
9,-6.388324119778879,0.022449471937558297,-6.428319934089748,0.010462707411883179,-6.8344147767639685,0.004597201821937513,6,16000,HF
10,-6.405958901417032,0.014534911564457628,-6.434753956887487,0.011552978111355285,-6.835284327902708,0.005832746098441638,6,16000,HF
