N_opt,avg_expH,std_expH,avg_expH_enhanced,std_expH_enhanced,avg_expH_enhanced_SDPvalue,std_expH_enhanced_SDPvalue,N,N_meas,Initial_state
9,-3.1407574623518895,0.29573718362493306,-2.1022281371878897,0.22915866153108055,-6.783038630530305,0.08359746740024553,6,100,++
10,-2.7723197913197914,0.2778588409628883,-1.8870953899901266,0.2451113117438954,-6.719248441485398,0.07516949673123402,6,100,++
11,-2.613214243273067,0.2044988773355541,-1.8169006507768115,0.2626377645898984,-6.8735639678662235,0.06123639638441786,6,100,++
12,-1.8374263122498422,0.30221866898872374,-1.7114863935514089,0.21254675014831959,-6.881741482308413,0.05997133794570185,6,100,++
13,-2.0357976663859016,0.2556468386946721,-2.0559620118443647,0.24193999128826746,-6.917197037896384,0.06291781149967807,6,100,++
14,-2.659573949270544,0.2545692380506607,-1.5922288939131044,0.23297775902751003,-6.831609790387843,0.07924435287864619,6,100,++
15,-2.1528423355110657,0.33711640642339624,-1.847811616659914,0.28462920244106715,-7.02199281890606,0.033238160253312485,6,100,++
16,-2.023682226270462,0.2794611087121499,-1.9613114467232111,0.3168305173689693,-7.0110304164745525,0.05439189325812414,6,100,++
17,-2.1584613119938196,0.2974519500481529,-1.837106161812044,0.1711556867921505,-6.978104063731203,0.04644785106922233,6,100,++
18,-2.3491895964372747,0.25222301180739504,-1.6519844452073553,0.2477239607164504,-7.035309411512091,0.05012402230068608,6,100,++
19,-2.0121925604495265,0.24638823693215478,-1.4096148845994045,0.28674540400080295,-7.010141576062284,0.05741065982800029,6,100,++
20,-1.949453704877853,0.26812577036047347,-1.2808394495081803,0.22359325145265205,-7.019833628440417,0.041058320283790285,6,100,++
0,-4.999440618478515,3.552713678800501e-16,-4.999440618478515,3.552713678800501e-16,-4.999440618478515,3.552713678800501e-16,6,100,HF
1,-4.819625874985008,0.22751252220892484,-4.713169353522295,0.204084550018986,-6.892499487736311,0.025237476664295953,6,100,HF
2,-3.742016068898421,0.21253402742709232,-4.528241886424549,0.1910503707411695,-6.8360605991742265,0.03492806042688069,6,100,HF
3,-3.8181173992845827,0.22671825496057108,-4.201277758705003,0.17120155988606095,-6.9187249734943075,0.0419875198015412,6,100,HF
4,-3.4900856931166517,0.223766942333201,-4.149560393510857,0.26837692434771443,-7.0218151103947655,0.028326950527437313,6,100,HF
5,-3.4519722565016675,0.2255198131191786,-3.923273282273283,0.24529321866968715,-7.011803688666008,0.03798155214852337,6,100,HF
6,-3.9016488203918542,0.2580338895266084,-3.7928715790573375,0.20609494777679388,-6.976847840958605,0.05114394152026373,6,100,HF
7,-3.7787695637695635,0.2141522642507724,-3.533179455219703,0.22175984164151816,-7.0239787282959085,0.03169369900320455,6,100,HF
8,-3.6272328717034594,0.22290947843876752,-3.255607175761974,0.24240855044040135,-7.026183580733698,0.038640193845003036,6,100,HF
9,-3.1316116115828048,0.22700321734900716,-3.190128965977264,0.21415393636330618,-7.073579296765056,0.030475250325468668,6,100,HF
10,-3.254658897346203,0.23285142159416913,-2.8788639561333067,0.20825100731101007,-7.004826041079934,0.06094948476040607,6,100,HF
11,-2.864765116548398,0.19187101129469616,-2.8187302298664525,0.18901878301168906,-7.045129428274314,0.04221227161639431,6,100,HF
12,-2.984367632367632,0.27623014949983776,-2.813847230512865,0.2556113551788849,-7.05722460937501,0.03312437814581841,6,100,HF
13,-2.6776225044305537,0.3274401308841498,-2.6626279571821363,0.19668858728470617,-7.019047499584383,0.0439368549155084,6,100,HF
14,-3.094772385852881,0.2643334199094023,-2.5146418809948226,0.19411029204055646,-7.035673272241066,0.04791425120590721,6,100,HF
15,-2.8457584115231174,0.29466576474403106,-2.72571136053489,0.2230039297237842,-7.056113462365966,0.03388278185138971,6,100,HF
16,-2.8604771712635495,0.29182030255089325,-2.9199625146095736,0.22490711286028237,-7.091260916347601,0.022651272313717104,6,100,HF
17,-2.248441953986845,0.2948826386128699,-2.6118976977614756,0.28023156030144825,-7.052274040176298,0.044150785598245965,6,100,HF
18,-2.2015062519180173,0.2447643871871731,-2.359122732788368,0.19891181766115543,-7.060233793530493,0.037296725819463666,6,100,HF
19,-2.061943482729861,0.26883076128014033,-2.396376159787924,0.23904996332323952,-7.106535795603816,0.022377353609404592,6,100,HF
20,-2.3042996415349357,0.2752296105051691,-2.8028278169684824,0.20805242486547612,-7.097449002300949,0.03470093806337225,6,100,HF
0,4.9999999999999964,3.552713678800501e-16,4.9999999999999964,3.552713678800501e-16,4.9999999999999964,3.552713678800501e-16,6,1000,++
1,5.010363098646275,0.032015960924477976,5.075799013270563,0.03574272332974161,1.4785942863548798,0.028983563313488992,6,1000,++
2,-3.1962435161071774,0.08890599909202339,-3.0355862624145096,0.11176631793408047,-4.685857149558662,0.08760189286181572,6,1000,++
3,-5.347103144678503,0.159884697412958,-5.1906668050567815,0.17950608215915168,-6.218116318337268,0.11326893420383484,6,1000,++
4,-5.3806195863890105,0.1687377210748989,-5.564528304923752,0.15999305155524454,-6.537969427884389,0.09771893898543138,6,1000,++
5,-5.486968368970558,0.1646682587008918,-5.651573669858002,0.13402362230885892,-6.678238838903091,0.06704839826200124,6,1000,++
6,-5.744869142279375,0.11851389821274154,-5.775607762790403,0.09300343604557611,-6.734640916906731,0.058771620325385576,6,1000,++
7,-5.776539579658838,0.13659810303436215,-5.70087672572416,0.11647423724148773,-6.731109268434063,0.06617901168967949,6,1000,++
8,-5.749407388229274,0.14115367356357356,-5.707516161418565,0.10231106058352202,-6.809332139231414,0.054573512147229566,6,1000,++
9,-5.721639248421814,0.12459753503567142,-5.801391061615898,0.09182198609546266,-6.831312660639732,0.04632229446125155,6,1000,++
10,-5.597105136116158,0.15829058153297637,-5.870735329674364,0.09278948927518715,-6.80696027799556,0.048140834936022565,6,1000,++
11,-5.646396136634943,0.0972820090748483,-5.850731167734272,0.09970819497101134,-6.855596649660457,0.042699895708744724,6,1000,++
12,-5.627115480854193,0.13454625870587458,-5.778659021144178,0.07991672288502062,-6.859287485445379,0.04289977828602311,6,1000,++
13,-5.5007508535815965,0.14765342654648794,-5.788060761138191,0.08960797464367316,-6.847212678015637,0.04581201511603793,6,1000,++
14,-5.532590043638655,0.11057871850175907,-5.771872424833418,0.07803740854694494,-6.894560281418222,0.02962947034601398,6,1000,++
15,-5.53442599698491,0.1705401465157044,-5.768431773389699,0.08664492457880271,-6.912859017210767,0.034408709093143516,6,1000,++
16,-5.6590044257519665,0.08862465385665114,-5.6546826014982345,0.08676675039627735,-6.891117046567825,0.03174032658707969,6,1000,++
17,-5.655165231113392,0.09604079844458294,-5.617968599233527,0.07582354517484349,-6.896348588776146,0.033356706282497886,6,1000,++
18,-5.611764252308901,0.05452945968632862,-5.718312069661754,0.07954460183097478,-6.9421955071864,0.022585763047885173,6,1000,++
19,-5.653424741860559,0.093477114753091,-5.717083883907022,0.09033013936723057,-6.89796030811455,0.033676468544471025,6,1000,++
20,-5.691565636840732,0.08454326229910443,-5.741265568526877,0.07316589916701598,-6.931876538647972,0.025748381671517336,6,1000,++
0,-4.999554240976166,3.552713678800501e-16,-4.999554240976166,3.552713678800501e-16,-4.999554240976166,3.552713678800501e-16,6,1000,HF
1,-4.946682921198875,0.04455747755389129,-5.026910173362288,0.040802593731385894,-6.250377575472636,0.03044971054924179,6,1000,HF
2,-5.870298348407103,0.0775581404677069,-5.969136926814318,0.05674876651300771,-6.730337387445259,0.03376810614137224,6,1000,HF
3,-5.8981558176517375,0.045703317979241,-6.086165861867569,0.05928916816073795,-6.868080153853067,0.02161135512492227,6,1000,HF
4,-5.907030983432417,0.050068410207265025,-5.989303555416765,0.04177054794278047,-6.882839318887355,0.013955008223051502,6,1000,HF
5,-5.881545063326563,0.07081068137350044,-5.983732446139564,0.03719318272005338,-6.910261576299953,0.015568535028532884,6,1000,HF
6,-5.770216541872578,0.06469497459752138,-6.070867419172205,0.04627401721799975,-6.916981300378265,0.015251742050971018,6,1000,HF
7,-5.76939137572278,0.08260369208451876,-5.9772507036243425,0.0650315299831796,-6.959980362764097,0.015522208994936651,6,1000,HF
8,-5.719900388825636,0.0757835574996335,-5.93517020707856,0.049549773704618244,-6.956300458458161,0.017753158072824363,6,1000,HF
9,-5.7332383859562785,0.06732090927984796,-6.011381945776193,0.05288507879762079,-6.957113596578393,0.020261822094901023,6,1000,HF
10,-5.5705769639748395,0.08489119507754246,-5.980683233529987,0.05744456406417019,-6.965828847761503,0.012676112024343595,6,1000,HF
11,-5.5878062664281485,0.06359636848929213,-5.968420666031153,0.058839019508674095,-6.966030975098112,0.011352983965096687,6,1000,HF
12,-5.631933486822204,0.07688242826165251,-5.998478713901801,0.05972410514453199,-6.98551148860763,0.015460949681591937,6,1000,HF
13,-5.677507093128445,0.07938236361989291,-5.964034663668522,0.04832633434280517,-6.9972770625546294,0.013132771283297411,6,1000,HF
14,-5.680081675074908,0.07064209668294624,-5.913110575488802,0.06300845245549538,-7.009126690246181,0.011496597515525574,6,1000,HF
15,-5.5805678716182205,0.08531387355110932,-5.8200155901416615,0.05030017166221458,-6.991779487003558,0.016398679371828786,6,1000,HF
16,-5.6016135415427915,0.08825084737346955,-5.846285376448329,0.049409869812844405,-6.996550856904232,0.012578109610120833,6,1000,HF
17,-5.542913402675331,0.08556216742680309,-5.890684707787938,0.05652188435155374,-6.979988234872028,0.013087628682270518,6,1000,HF
18,-5.5011901398768215,0.06877566263434566,-5.812852096902228,0.07786898904338133,-6.997409231430068,0.0110512852881736,6,1000,HF
19,-5.4911686242813165,0.09182435192014307,-5.87703414329748,0.058228031572885385,-7.004045956863399,0.0136132550691308,6,1000,HF
20,-5.476097786321787,0.09918253658319304,-5.928363329445699,0.05568157860683805,-7.01867431068718,0.012109485016299121,6,1000,HF
0,4.9999999999999964,3.552713678800501e-16,4.9999999999999964,3.552713678800501e-16,4.9999999999999964,3.552713678800501e-16,6,10000,++
1,5.019132318652496,0.013511781505826981,4.979983044816538,0.014406543968050762,3.8047334446380767,0.014337889109996305,6,10000,++
2,-3.1577512770956067,0.013923430021052449,-3.0875612518634568,0.07821478542743404,-4.590924794052134,0.11402870200024462,6,10000,++
3,-5.712321213704313,0.16004124496834496,-5.408562659741374,0.14090254959336712,-5.942606041746126,0.11917419950525873,6,10000,++
4,-5.96468773992316,0.14398962347749827,-5.8726617490304776,0.11635548431602441,-6.3166370791724145,0.10929181470010003,6,10000,++
5,-5.938780193908957,0.18119524918591728,-5.991317934684004,0.09819858181249176,-6.475540045709972,0.1009876739100233,6,10000,++
6,-6.124021197178688,0.11818738007088074,-6.09168529129289,0.08443255977611952,-6.55353350811497,0.09237791543684146,6,10000,++
7,-6.15407741937695,0.11382849031968448,-6.104188731974701,0.08455916960184298,-6.591806494924763,0.086516135722992,6,10000,++
8,-6.245684619367584,0.1085433638021525,-6.148008835973118,0.07825265312881806,-6.604351526414862,0.08304785465596355,6,10000,++
9,-6.335080966101422,0.054407646183905055,-6.158519081143316,0.07746715523713002,-6.624227489165949,0.08049205472670504,6,10000,++
10,-6.304713999121226,0.06117420493756261,-6.168389318852365,0.07164393353437871,-6.641817596073967,0.0771388357487977,6,10000,++
11,-6.34629287573501,0.05731711473105504,-6.161396716702952,0.06884676328705895,-6.639240337972949,0.07559750299858872,6,10000,++
12,-6.360957539380081,0.04645858803223364,-6.200678919245336,0.058232106086308535,-6.668384563598941,0.06518945124986127,6,10000,++
13,-6.33988033491494,0.04750816550549265,-6.2180267641137394,0.06219974089574014,-6.687374153561092,0.06457252667376061,6,10000,++
14,-6.324116100428604,0.047177933732885105,-6.255792549821975,0.056050734102284214,-6.706580468714488,0.05768343194629586,6,10000,++
15,-6.376379314928195,0.048152553425986205,-6.2644260448034075,0.056883386374774525,-6.715701892672749,0.0590332954660962,6,10000,++
16,-6.342689337737611,0.04974790226334132,-6.316008447619569,0.0471478329983563,-6.739873435513922,0.050128269011019855,6,10000,++
17,-6.35464997329098,0.06751159993998326,-6.314511186726434,0.04655709699314048,-6.7603871716265935,0.0474508990163437,6,10000,++
18,-6.3740127597851055,0.07150084504899662,-6.275915779740865,0.04157757399057766,-6.7613196489449106,0.04619568491407144,6,10000,++
19,-6.3885087359943675,0.050400443711004425,-6.304194028358621,0.046215885241576174,-6.769443955719936,0.049678819519286016,6,10000,++
20,-6.379660110028678,0.07363774254383085,-6.332269401236333,0.04692145291100857,-6.787948690637889,0.04594307730810203,6,10000,++
0,-4.999541278095337,1.7763568394002506e-16,-4.999541278095337,1.7763568394002506e-16,-4.999541278095337,1.7763568394002506e-16,6,10000,HF
1,-5.016785276506215,0.015544950313799715,-4.998425895303291,0.013657692107451411,-6.1762583218587785,0.02444465302979778,6,10000,HF
2,-6.128355355820588,0.013399022066671509,-6.0909479330794225,0.012896345372760288,-6.447406973829363,0.005578146027763861,6,10000,HF
3,-6.272115179834239,0.01826997930789917,-6.314200218990821,0.015382991315861563,-6.722317486245052,0.010772486013313461,6,10000,HF
4,-6.370076478199078,0.017375374009145326,-6.354331580551771,0.015720805937131134,-6.791937601628521,0.007737672336459588,6,10000,HF
5,-6.359527206876587,0.019231884099037307,-6.359145163075093,0.015073617400351413,-6.823585183314652,0.011232934088016743,6,10000,HF
6,-6.373743202617786,0.01890161284855632,-6.420869091197882,0.01711339829631124,-6.842594594345441,0.007522284539616564,6,10000,HF
7,-6.371316114129343,0.023394420981603294,-6.398300704793579,0.014673711523440654,-6.843897040540887,0.006923277860741076,6,10000,HF
8,-6.373416810928331,0.017582768209268525,-6.383840638556992,0.02028798663538386,-6.839457241535687,0.0068667762829700526,6,10000,HF
9,-6.398097445257284,0.01931236300013686,-6.3911838140746635,0.013464345277994649,-6.853700428988415,0.00741721235799811,6,10000,HF
10,-6.380985983948261,0.013736294110116528,-6.410751395150004,0.01503422970880979,-6.851420208159208,0.0054574654564172025,6,10000,HF
11,-6.364986174421469,0.017467877502060372,-6.39540957104936,0.01699315325870481,-6.856859756291774,0.005682543883575126,6,10000,HF
12,-6.394103804491173,0.01690412868474952,-6.42272388537352,0.013491051888147943,-6.8619368514697605,0.006351727730820202,6,10000,HF
13,-6.365702631952502,0.02195911159890359,-6.414001745068661,0.01431765756657736,-6.862518816036975,0.007373501007314859,6,10000,HF
14,-6.3006896665923735,0.027866539221661095,-6.433974892451927,0.01603986187996392,-6.868878765474276,0.006946615551309309,6,10000,HF
15,-6.371279180327204,0.032310032860171214,-6.431470427941183,0.011374410353835813,-6.869317144565932,0.006733887614468985,6,10000,HF
16,-6.391781990707062,0.021155946163586323,-6.4386917227719955,0.01754806117325471,-6.872473046009161,0.006031770361116839,6,10000,HF
17,-6.370472457491831,0.02404961713176794,-6.412896173721607,0.01337906444093762,-6.866006064283929,0.005056978540720314,6,10000,HF
18,-6.3837865407726895,0.023642990765194525,-6.439184093625915,0.015805039976541656,-6.874875196845007,0.00553050952272285,6,10000,HF
19,-6.386861346572387,0.019486768544749015,-6.42331978958535,0.014156143174352506,-6.867228876210678,0.005939334641849662,6,10000,HF
20,-6.403312797257004,0.01962954668110998,-6.44405183210284,0.012794916921816368,-6.875403980771799,0.005231931412765001,6,10000,HF
