N_opt,avg_expH,std_expH,avg_expH_enhanced,std_expH_enhanced,avg_expH_enhanced_SDPvalue,std_expH_enhanced_SDPvalue,N,N_meas,Initial_state
10,-5.0827398548026785,0.040800007591779895,-5.104099509954115,0.023898638848104885,-5.543466302901112,0.006741566452386209,5,4000,++
1,3.9806260557789073,0.013943197012662122,4.010339759869248,0.015886097381352493,3.7706228273468696,0.0013018991664286675,5,8000,++
2,-2.1554242682175975,0.011916180584020409,-2.1741984824429896,0.016841824406208454,-2.7490396012074796,0.02192898622432717,5,8000,++
3,-4.9216607720775425,0.022312629217128278,-4.645245258097126,0.07951998280116798,-4.969241277081558,0.07055281085351252,5,8000,++
4,-5.062495265247034,0.030184682943847553,-4.995215322084514,0.031018288705572876,-5.391449287588069,0.02899934734861174,5,8000,++
5,-5.144069641969754,0.07870792799420727,-5.065177307724256,0.02543877606791839,-5.451118063587208,0.017742784902470738,5,8000,++
6,-5.196222870540623,0.018215570232052197,-5.101068250241791,0.025981143783556725,-5.48726553353452,0.014354396264407815,5,8000,++
7,-5.228469344470385,0.015936613525217757,-5.145358087361668,0.02220453391837361,-5.495087893026413,0.01350025545564747,5,8000,++
8,-5.219153423667857,0.017097918360246413,-5.158221265640707,0.022924676603233055,-5.50210195473137,0.014295512997027424,5,8000,++
9,-5.197137733642693,0.013713546968839354,-5.142846893954096,0.01943128954150457,-5.504449789978335,0.014813227445071941,5,8000,++
10,-5.208437038270242,0.01649052068877785,-5.15348985094546,0.02622567428978039,-5.511623141124171,0.015773673716160723,5,8000,++
1,4.006952947512532,0.009818188480367106,3.992078570576353,0.009897041459034101,3.8403434504948795,0.0005598617391770074,5,16000,++
2,-2.0827154604218716,0.06935705470233391,-2.170970382775269,0.015943319354109704,-2.741839523797809,0.02415696862747706,5,16000,++
3,-4.881727643355647,0.018445415161070296,-4.776210843420444,0.0435560468145651,-5.038097426980158,0.03530597938936546,5,16000,++
4,-5.125610156662541,0.012138026314539516,-5.053402743581217,0.01931539052263043,-5.380375538068348,0.008946230219221727,5,16000,++
5,-5.2157368964869555,0.013289070637115066,-5.1443999905624,0.019648475415715138,-5.445235158589953,0.011111144999233158,5,16000,++
6,-5.232265009393358,0.011966182308044731,-5.163779062272672,0.02188747974477333,-5.473873825889167,0.014150503374960252,5,16000,++
7,-5.256926805866029,0.011762889383111097,-5.184619855792951,0.020464724414126317,-5.478587033948395,0.013173765355828116,5,16000,++
8,-5.258873567313697,0.012412602089734869,-5.1865481128874755,0.026588955949285648,-5.477352346771167,0.020297216643823564,5,16000,++
9,-5.245221445120392,0.010191923868048599,-5.16533997346406,0.03419407815549068,-5.472817937447097,0.024739496159848325,5,16000,++
10,-5.27044399382549,0.010622131223177716,-5.187997182813834,0.04198124523084891,-5.4749605037182265,0.03348199629966583,5,16000,++
